id,scrape_date,licenseno,status,licensetype,issuedate,exprdate,owner,premisesaddress,tract,business,mailaddress,geocode
4139,2013-01-28,420584,ACTIVE,41,2005-08-05,2013-07-31,"BIHMVILLEGAS INC","2476 SAN DIEGO AVE, STE A, SAN DIEGO, CA  92110",0001.00,"NEW ORLEANS CREOLE CAFE","4735 KENMORE TERR SAN DIEGO, CA  92116",3710
4140,2013-01-28,461818,ACTIVE,21,2008-02-04,2013-01-31,"TOMAS, WAAD ZAIA","2244 SAN DIEGO AVE, STE A, SAN DIEGO, CA  92110-2985",0065.00,"HORTENSIA LIQUOR AND DELI","",3710
4141,2013-01-28,489388,ACTIVE,47,2011-02-16,2013-03-31,"EL AGAVE INC","2304 SAN DIEGO AVE, STE B, SAN DIEGO, CA  92110-2806",0065.00,"EL AGAVE RESTAURANT","",3710
4142,2013-01-28,523306,ACTIVE,41,2012-10-31,2013-04-30,"TADOKORO INC","2244 SAN DIEGO AVE, STE C, SAN DIEGO, CA  92110-2985",0065.00,"SUSHI TADOKORO","7641 FAMILY CIR SAN DIEGO, CA  92111",3710
4143,2013-01-28,346479,ACTIVE,41,1998-11-30,2013-10-31,"TRAN, TOAN","10435 SAN DIEGO MISSION RD, SAN DIEGO, CA  92108",0096.03,"CHIBA JAPANESE","",3710
4144,2013-01-28,353088,ACTIVE,21,1999-05-25,2013-04-30,"LA FIESTA LIQUOR INC","10497 SAN DIEGO MISSION RD, SAN DIEGO, CA  92108",0096.03,"VICS LA FIESTA LIQUORS","",3710
4145,2013-01-28,456586,ACTIVE,41,2007-08-29,2013-07-31,"DENPHAISARN, DAN","10467 SAN DIEGO MISSION RD, SAN DIEGO, CA  92108-2101",0096.03,"DAN SIAM THAI CUISINE","",3710
4146,2013-01-28,502640,ACTIVE,41,2011-07-07,2013-06-30,"EKER, JEMAL","10423 SAN DIEGO MISSION RD, SAN DIEGO, CA  92108-2101",0096.03,"CHICAGO BROS PIZZERIA","",3710
4147,2013-01-28,460961,ACTIVE,21,2008-02-19,2013-06-30,"7 ELEVEN INC","10505 SAN DIEGO MISSION RD, SAN DIEGO, CA  92108-2201",0096.03,"7 ELEVEN 13665","PO BOX 219088 DALLAS, TX  75221-9088",3710
4148,2013-01-28,333533,ACTIVE,48,1997-11-21,2013-03-31,"MCGREGORS G & A INC","10475 SAN DIEGO MISSION RD, BLDG B STES 201-4, SAN DIEGO, CA  92108-2101",0096.03,"MCGREGORS GRILL & ALE HOUSE","",3710
4149,2013-01-28,151824,ACTIVE,57,1984-06-14,2013-04-30,"FAIRBANKS RANCH COUNTRY CLUB INC","15150 SAN DIEGUITO RD, SAN DIEGO, CA  92067",0170.29,"","PO BOX 8586 RANCHO SANTA FE, CA  92067",3710
4150,2013-01-28,9433,ACTIVE,47,1978-01-01,2013-03-31,"ZOOLOGICAL SOCIETY OF SAN DIEGO","15500 SAN PASQUAL VALLEY RD, SAN DIEGO, CA  92027",0207.06,"SAN DIEGO ZOO SAFARI PARK","PO BOX 120551 SAN DIEGO, CA  92112-0551",3710
4151,2013-01-28,480607,ACTIVE,20,2010-01-20,2013-06-30,"7 ELEVEN INC","3385 SANDROCK RD, SAN DIEGO, CA  92123-2239",0093.01,"7 ELEVEN 25165","PO BOX 219088 DALLAS, TX  75221-9088",3710
4152,2013-01-28,479694,ACTIVE,21,2009-09-14,2013-08-31,"GARFIELD BEACH CVS LLC","3332 SANDROCK RD, SAN DIEGO, CA  92123-2240",0092.02,"CVS PHARMACY 8833","1 CVS DR, MAIL DROP 23062A WOONSOCKET, RI  02895-6146",3710
4153,2013-01-28,486826,ACTIVE,20,2010-08-18,2013-07-31,"OLD WORLD VINES CORPORATION","4606 SANTA FE ST, SAN DIEGO, CA  92109-1601",0085.03,"CARPATHIAN WINES","2840 ARNOTT ST SAN DIEGO, CA  92110-2206",3710
4154,2013-01-28,452740,SUREND,21,2007-04-18,2013-07-31,"HIRMEZ, BADRY","4949 SANTA MONICA AVE, SAN DIEGO, CA  92107-2812",0075.02,"APPLE TREE MARKET","3030 GRAPE ST SAN DIEGO, CA  92102-1134",3710
4155,2013-01-28,397100,ACTIVE,41,2003-03-10,2013-02-28,"NOLAN, DEBRA ELIZABETH","5083 SANTA MONICA AVE, STE 1B, SAN DIEGO, CA  92107",0075.02,"TOWER TWO CAFE","",3710
4156,2013-01-28,405451,ACTIVE,47,2003-11-03,2013-10-31,"CLEVER SAN DIEGO INC","5083 SANTA MONICA AVE, STE 1F & 1G, SAN DIEGO, CA  92107",0075.02,"SHADES OCEANFRONT BISTRO","5521 LODI ST SAN DIEGO, CA  92117",3710
4157,2013-01-28,437911,ACTIVE,47,2006-05-25,2013-04-30,"NICKS AT THE BEACH INC","5083 SANTA MONICA AVE, STE 2B, SAN DIEGO, CA  92107",0075.02,"NICKS AT THE PIER","",3710
4158,2013-01-28,509962,ACTIVE,41,2011-08-08,2013-07-31,"TANG-AN INC","5910 SANTO RD, SAN DIEGO, CA  92124-1192",0095.02,"LA CHINA RESTAURANT","",3710
4159,2013-01-28,449629,ACTIVE,47,2007-05-04,2013-01-31,"S & F SIFUENTES INC","5950 SANTO RD BLDG E, STE E & F, SAN DIEGO, CA  92124-1197",0095.02,"TIERRASANTA MEXICAN RESTAURANT","",3710
4160,2013-01-28,464431,ACTIVE,47,2008-04-18,2013-01-31,"MASCIOTTI INC","5950 SANTO RD, STE A B C, SAN DIEGO, CA  92124-1197",0095.02,ANDIAMO,"",3710
4161,2013-01-28,441173,ACTIVE,41,2006-08-07,2013-07-31,"LEE, SUNG CHOL","5950 SANTO RD, STE G, SAN DIEGO, CA  92124",0095.02,"EDA MAMI","5326 BELARDO DR SAN DIEGO, CA  92124-1545",3710
4162,2013-01-28,456167,ACTIVE,41,2007-09-07,2013-08-31,"AGOSTO, DAVID JAY","6030 SANTO RD, STE G, SAN DIEGO, CA  92124-1196",0095.02,"FISH BUCKET THE","",3710
4163,2013-01-28,526567,ACTIVE,20,2012-12-04,2013-11-30,"MOSTADKAR LLC","5950 SANTO RD, STES L-N, SAN DIEGO, CA  92124",0095.02,"FARMERS OUTLET","",3710
4164,2013-01-28,164089,ACTIVE,47,1985-04-01,2012-12-31,"CARROWS RESTAURANTS INC","625 SATURN BLVD, SAN DIEGO, CA  92154",0101.03,"CARROWS 0194","2200 FARADAY AVE, STE 250 CARLSBAD, CA  92008-7234",3710
4165,2013-01-28,194578,ACTIVE,21,1987-03-02,2013-06-30,"VONS COMPANIES INC THE","665 SATURN BLVD, SAN DIEGO, CA  92154",0101.03,"VONS 2338","PO BOX 29096 PHOENIX, AZ  85038-9096",3710
4166,2013-01-28,479728,ACTIVE,21,2009-09-14,2013-08-31,"GARFIELD BEACH CVS LLC","645 SATURN BLVD, SAN DIEGO, CA  92154-4732",0101.03,"CVS PHARMACY 9115","1 CVS DR, MAIL DROP 23062A WOONSOCKET, RI  02895-6146",3710
4167,2013-01-28,374548,ACTIVE,41,2001-03-07,2013-10-31,"TONGCO, VICTOR J","695 SATURN BLVD, STE F & G, SAN DIEGO, CA  92154",0101.03,"BOLL WEEVIL 26","",3710
4168,2013-01-28,137245,ACTIVE,48,1983-05-31,2013-05-31,"CLUB MARINA CORPORATION","1310 SCOTT ST, SAN DIEGO, CA  92106",0214.00,"CLUB MARINA CORPORATION","",3710
4169,2013-01-28,397938,ACTIVE,42,2003-04-09,2013-04-30,"GRAPE CONNECTIONS INCORPORATED","1130 SCOTT ST, SAN DIEGO, CA  92106",0214.00,"GRAPE CONNECTIONS INC","",3710
4170,2013-01-28,397938,ACTIVE,20,2003-04-09,2013-10-31,"GRAPE CONNECTIONS INCORPORATED","1130 SCOTT ST, SAN DIEGO, CA  92106",0214.00,"GRAPE CONNECTIONS INC","",3710
4171,2013-01-28,501355,ACTIVE,47,2011-03-09,2013-02-28,"TRIS INC","1101-1109 SCOTT ST, SAN DIEGO, CA  92106-2722",0214.00,"LIGHT HOUSE GRILL","2151 AVENIDA DE LA PLAYA LA JOLLA, CA  92037-3215",3710
4172,2013-01-28,219235,ACTIVE,45,1988-06-20,2013-05-31,"SHANGHAI EXCURSIONS INC","1403 SCOTT ST, SAN DIEGO, CA  92106-2728",0214.00,"DAILY DOUBLE SPORTFISHING","PO BOX 60009 SAN DIEGO, CA  92166",3710
4173,2013-01-28,395214,ACTIVE,44,2002-12-23,2013-11-30,"KIYOHARAPATELLA SPORTFISHING INC","1403 SCOTT ST, SAN DIEGO, CA  92106-2728",0214.00,"AMERICAN ANGLER","",3710
4174,2013-01-28,411306,ACTIVE,44,2006-03-27,2013-02-28,"NEW LOAN SPORTFISHING INC","1403 SCOTT ST, SAN DIEGO, CA  92106-2728",0214.00,"NEW LO AN FISHING PARTY BOAT","",3710
4175,2013-01-28,473058,ACTIVE,41,2008-12-11,2013-11-30,"CONTOUSSAHARA INC","1403 SCOTT ST, SAN DIEGO, CA  92106-2728",0214.00,"HUDSON BAY SEAFOODS","6916 ALAMO WAY LA MESA, CA  91941-5811",3710
4176,2013-01-28,280468,ACTIVE,47,1993-04-01,2013-12-31,"CTYD III CORPORATION","9650 SCRANTON RD, SAN DIEGO, CA  92121",0083.46,"MARRIOTT INTERNATIONAL","610 SMITHFIELD ST, STE 300 PITTSBURGH, PA  15222-2512",3710
4177,2013-01-28,469985,ACTIVE,41,2009-02-13,2013-01-31,"OPERA PATISSERIE","9254 SCRANTON RD, STE 101, SAN DIEGO, CA  92121-7712",0083.50,"OPERA PATISSERIE","8480 REDWOOD CREEK LN SAN DIEGO, CA  92126-1067",3710
4178,2013-01-28,472777,ACTIVE,41,2009-03-26,2013-02-28,"SHERE PUNJAB RESTAURANT INC","9254 SCRANTON RD, STE 102, SAN DIEGO, CA  92121-7712",0083.50,"SHERE PUNJAB RESTAURANT","",3710
4179,2013-01-28,450277,ACTIVE,41,2007-08-06,2012-12-31,"RUBIOS RESTAURANTS INC","9254 SCRANTON RD, STE 105, SAN DIEGO, CA  92121",0083.50,"RUBIOS FRESH MEXICAN GRILL","1902 WRIGHT PL, STE 300 CARLSBAD, CA  92008-6583",3710
4180,2013-01-28,521726,ACTIVE,21,2012-09-12,2013-08-31,"NBK INC","9430 SCRANTON RD, STE 106, SAN DIEGO, CA  92121-4741",0083.46,"SORRENTO VALLEY WINE & SPIRITS","6060 EL CAJON BLVD SAN DIEGO, CA  92115-3813",3710
4181,2013-01-28,516498,ACTIVE,41,2011-12-14,2013-11-30,"GREENSPOT SALAD COMPANY INC., THE","9450 SCRANTON RD, STE 112, SAN DIEGO, CA  92121-4720",0083.46,"GREENSPOT SALAD COMPANY THE","4406 COPELAND AVE SAN DIEGO, CA  92116-4801",3710
4182,2013-01-28,403110,ACTIVE,70,2003-11-24,2013-10-31,"HUNTINGTON PACIFIC HOTELS LLC","12011 SCRIPPS HIGHLAND DR, SAN DIEGO, CA  92131",0170.42,"RESIDENCE INN BY MARRIOTT","105 DECKER COURT, SUITE 500 IRVING, TX  75062-2767",3710
4183,2013-01-28,427525,ACTIVE,47,2005-08-05,2013-07-31,"NUGENTS FAMOUS FOOD INC","12015 SCRIPPS HIGHLAND DR, SAN DIEGO, CA  92131",0170.42,"NUGENTS FISHGRILLE","11412 FAIR WIND CT SAN DIEGO, CA  92130",3710
4184,2013-01-28,453560,ACTIVE,20,2007-10-31,2013-09-30,"TESORO WEST COAST COMPANY LLC","12010 SCRIPPS HIGHLAND DR, SAN DIEGO, CA  92131-5155",0170.42,"USA GASOLINE 68201","5230 LAS VIRGENES RD, STE 200 CALABASAS, CA  91302",3710
4185,2013-01-28,337397,ACTIVE,21,1998-03-03,2013-06-30,"VONS COMPANIES INC THE","10675 SCRIPPS POWAY PKWY, SAN DIEGO, CA  92131",0170.43,"VONS 2107","PO BOX 29096 PHOENIX, AZ  85038-9096",3710
4186,2013-01-28,351255,ACTIVE,41,1999-06-18,2013-12-31,"RUBIOS RESTAURANTS INC","10785 SCRIPPS POWAY PKWY, SAN DIEGO, CA  92131",0170.43,"RUBIOS FRESH MEXICAN GRILL 77","1902 WRIGHT PL, STE 300 CARLSBAD, CA  92008-6583",3710
4187,2013-01-28,370001,ACTIVE,47,2002-09-13,2013-08-31,"BRINKER RESTAURANT CORPORATION","10184 SCRIPPS POWAY PKWY, SAN DIEGO, CA  92131",0170.42,"CHILIS GRILL & BAR 701","6820 LBJ FWY, ATTN LEGAL DEPARTMENT DALLAS, TX  75240-6515",3710
4188,2013-01-28,515667,ACTIVE,20,2012-02-28,2013-06-30,"CIRCLE K STORES INC","10555 SCRIPPS POWAY PKWY, SAN DIEGO, CA  92131",0170.43,"CIRCLE K STORE 2709476","255 E RINCON ST, STE 100 CORONA, CA  92879-1368",3710
4189,2013-01-28,479672,ACTIVE,21,2009-09-14,2013-08-31,"GARFIELD BEACH CVS LLC","10575 SCRIPPS POWAY PKWY, SAN DIEGO, CA  92131-3917",0170.43,"CVS PHARMACY 9102","1 CVS DR, MAIL DROP 23062A WOONSOCKET, RI  02895-6146",3710
4190,2013-01-28,353141,ACTIVE,41,1999-08-16,2013-07-31,"SAMMYS WOODFIRED PIZZA","10785 SCRIPPS POWAY PKWY, STE A, SAN DIEGO, CA  92131",0170.43,"SAMMYS WOODFIRED PIZZA","7596 EADS AVE, STE 200 LA JOLLA, CA  92037-4899",3710
4191,2013-01-28,478853,ACTIVE,41,2009-07-03,2013-06-30,"WOOSEONG WORLD INC","10545 SCRIPPS POWAY PKWY, STE A, SAN DIEGO, CA  92131-3962",0170.43,"SAN SAI JAPANESE GRILL","",3710
4192,2013-01-28,395038,ACTIVE,41,2003-02-27,2013-01-31,"VARTELAS, TAKIS PANAYIOTIS","10545 SCRIPPS POWAY PKWY, STE D, SAN DIEGO, CA  92131-3962",0170.43,"SANTORINI ISLAND GRILL","",3710
4193,2013-01-28,131809,ACTIVE,21,1983-04-18,2013-06-30,"VONS COMPANIES INC THE","10016 SCRIPPS RANCH BLVD, SAN DIEGO, CA  92131",0170.22,"VONS 4018","PO BOX 29096 PHOENIX, AZ  85038-9096",3710
4194,2013-01-28,227810,SUREND,20,1989-07-21,2013-06-30,"7 ELEVEN INC","9972 SCRIPPS RANCH BLVD, SAN DIEGO, CA  92131",0170.22,"7 ELEVEN 2111 21806","PO BOX 219088 DALLAS, TX  75221-9088",3710
4195,2013-01-28,69691,ACTIVE,41,1977-02-01,2013-01-31,"PERNICANO, JOAN E","9988 SCRIPPS RANCH BLVD, SAN DIEGO, CA  92131",0170.22,"PERNICANOS RISTORANTE","",3710
4196,2013-01-28,450081,ACTIVE,41,2007-03-06,2013-02-28,"CHENG, JENNY LAM","9978 SCRIPPS RANCH BLVD, SAN DIEGO, CA  92131-1825",0170.22,"WATAMI SUSHI","",3710
4197,2013-01-28,517669,ACTIVE,47,2012-02-07,2013-01-31,"CHANCE BISTRO #2, LLC","10006 SCRIPPS RANCH BLVD, STE 104-105, SAN DIEGO, CA  92131-1265",0170.22,"LA BASTIDE","",3710
4198,2013-01-28,520237,ACTIVE,20,2012-07-19,2013-06-30,"CALGARY ENTERPRISES, INC.","12033 SCRIPPS SUMMIT DR, SAN DIEGO, CA  92131-4603",0170.43,"SCRIPPS ARCO","",3710
4199,2013-01-28,305337,ACTIVE,41,1995-06-05,2013-05-31,"PAZZOS PIZZA INC","10299 SCRIPPS TRAIL, STES G-J, SAN DIEGO, CA  92131",0170.47,"PAZZOS PIZZA","10299 SCRIPPS TRAIL, STE G SAN DIEGO, CA  92131",3710
4200,2013-01-28,505949,ACTIVE,21,2011-11-21,2013-10-31,"AM MARCOS #1","10299 SCRIPPS TRL, STE A, SAN DIEGO, CA  92131-2366",0170.47,"MARKET AT THE RANCH","",3710
4201,2013-01-28,486067,ACTIVE,47,2010-12-01,2013-11-30,"SEA WORLD LLC","500 SEA WORLD DR, SAN DIEGO, CA  92109-7904",0076.00,"SEA WORLD OF CALIFORNIA","",3710
4202,2013-01-28,346319,ACTIVE,21,1998-10-29,2013-06-30,"FOOD 4 LESS OF CALIFORNIA INC","4995 SHAWLINE ST, SAN DIEGO, CA  92111",0085.11,"FOOD 4 LESS 347","PO BOX 54143 LOS ANGELES, CA  90054-0143",3710
4203,2013-01-28,351077,ACTIVE,21,1999-04-07,2013-08-31,"BEER KING INC","5037 SHAWLINE ST, SAN DIEGO, CA  92111",0085.11,"BEER KING INC","P.O. BOX 2189 ESCONDIDO, CA  92133-2189",3710
4204,2013-01-28,467626,ACTIVE,41,2008-09-22,2013-08-31,"MOM & DOMS INC","5025 SHAWLINE ST, SAN DIEGO, CA  92111-1022",0085.11,"MOM & DOMS PIZZA","",3710
4205,2013-01-28,411211,SUREND,20,2004-05-17,2013-06-30,"WAL MART STORES INC","4840 SHAWLINE ST, SAN DIEGO, CA  92111-1400",0085.11,"WAL MART STORE 5338","702 SW 8TH ST, DEPT 8916 ATTN: MARIBEL LA CHANCE BENTONVILLE, AR  72716-0555",3710
4206,2013-01-28,508301,ACTIVE,21,2011-07-28,2013-06-30,"WAL MART STORES INC","4840 SHAWLINE ST, SAN DIEGO, CA  92111-1400",0085.11,"WAL MART 5338","702 SW 8TH ST, DEPT 8916 ATTN: MARIBEL LA CHANCE BENTONVILLE, AR  72716-0555",3710
4207,2013-01-28,155774,ACTIVE,47,1984-05-18,2013-04-30,"BRIGANTINE THE","2725 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"","7889 OSTROW ST SAN DIEGO, CA  92111-3602",3710
4208,2013-01-28,171443,ACTIVE,47,1985-12-16,2013-03-31,"COLLINS, ROBERT A","2131 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"BAY CLUB HOTEL & MARINA","2131 SHELTER ISLAND DR, STE 150 SAN DIEGO, CA  92106",3710
4209,2013-01-28,171443,ACTIVE,21,1985-12-16,2013-03-31,"COLLINS, ROBERT A","2131 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"BAY CLUB HOTEL & MARINA","2131 SHELTER ISLAND DR, STE 150 SAN DIEGO, CA  92106",3710
4210,2013-01-28,293809,ACTIVE,47,1994-05-20,2013-04-30,"FIDDLERS GREEN RESTAURANTS INC","2760 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"FIDDLERS GREEN RESTAURANTS INC","",3710
4211,2013-01-28,315142,ACTIVE,45,1996-02-05,2013-01-31,"WHALEN, WILLIAM P","2051 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"BAY WATCH CRUISES","2091 SHELTER ISLAND DR SAN DIEGO, CA  92106",3710
4212,2013-01-28,319080,ACTIVE,47,1996-05-31,2013-04-30,"BARTELL HOTELS L-PSHIP","2051 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"ISLAND PALMS HOTEL & MARINA","4875 N HARBOR DR SAN DIEGO, CA  92106",3710
4213,2013-01-28,337905,ACTIVE,47,1997-12-17,2013-07-31,"BARTELL HOTELS L-PSHIP","2241 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"","",3710
4214,2013-01-28,35423,ACTIVE,47,1953-11-17,2013-03-31,"SHELTER ISLAND INC","2230 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"BALI HAI","",3710
4215,2013-01-28,375650,ACTIVE,20,2001-05-14,2013-04-30,"ISSA, LYDIA","2435 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"PEARSON DELI","",3710
4216,2013-01-28,390549,ACTIVE,21,2002-08-19,2013-02-28,"TRADER MORTS LLC","2904 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0214.00,"TRADER MORTS","",3710
4217,2013-01-28,47532,ACTIVE,47,1978-01-01,2013-03-31,"CALLAHILLS INC","2614 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"RED SAILS INN","",3710
4218,2013-01-28,47825,ACTIVE,47,1994-01-01,2013-05-31,"BRIGANTINE THE","2912 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0214.00,"","7889 OSTROW ST SAN DIEGO, CA  92111-3602",3710
4219,2013-01-28,51369,SUREND,51,1958-01-20,2013-09-30,"SILVER GATE YACHT CLUB","2091 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"SILVER GATE YACHT CLUB","",3710
4220,2013-01-28,523821,ACTIVE,41,2012-12-12,2013-11-30,"FATHOM BISTRO BAIT & TACKLE","1776 SHELTER ISLAND DR, SAN DIEGO, CA  92106",0071.00,"FATHOM BISTRO BAIT & TACKLE","3041 JUNIPER ST SAN DIEGO, CA  92104",3710
4221,2013-01-28,479018,ACTIVE,41,2009-09-22,2013-07-31,"KJLEWIS ENTERPRISES INC","2743 SHELTER ISLAND DR, SAN DIEGO, CA  92106-2730",0071.00,"POINT BREAK CAFE","",3710
4222,2013-01-28,502818,ACTIVE,20,2010-12-22,2012-11-30,"RUSS, MICHAEL JEAN","2724 SHELTER ISLAND DR, SAN DIEGO, CA  92106-2731",0071.00,"RUSSOS SEASIDE DELI","",3710
4223,2013-01-28,414320,ACTIVE,41,2004-08-16,2013-07-31,"PARK, CHAN IL","2806 SHELTER ISLAND DR, SAN DIEGO, CA  92106-2733",0214.00,"UMI SUSHI RESTAURANT","",3710
4224,2013-01-28,480166,ACTIVE,47,2009-09-03,2013-08-31,"ATLAS KONA KAI LLC","1551-1901 SHELTER ISLAND DR, SAN DIEGO, CA  92106-3102",0071.00,"KONA KAI RESORT","500 HOTEL CIR N SAN DIEGO, CA  92108-3005",3710
4225,2013-01-28,413179,ACTIVE,54,2004-09-10,2013-08-31,"ROYAL YACHT CHARTERS INC","1551 SHELTER ISLAND DR SLIP F24, KONA KAI MARINA, SAN DIEGO, CA  92106",0071.00,"RPYALE II LLC","1081 CAMINO DEL RIO S, STE 225 SAN DIEGO, CA  92108-3545",3710
4226,2013-01-28,480728,ACTIVE,42,2009-10-26,2013-09-30,"SAN DYVINE LLC","2907 SHELTER ISLAND DR, # 108 & 108A, SAN DIEGO, CA  92106-2744",0214.00,"WINE PUB THE","2928 TALBOT ST, # 4 SAN DIEGO, CA  92106-3068",3710
4227,2013-01-28,500155,ACTIVE,41,2011-05-20,2013-04-30,"HOUSE ENTERPRISES INC","2907 SHELTER ISLAND DR, STE 110, SAN DIEGO, CA  92106-2744",0214.00,"SUPANNEE HOUSE OF THAI RESTAURANT AND CATERING","2702 POINSETTIA DR SAN DIEGO, CA  92106-1124",3710
4228,2013-01-28,478280,ACTIVE,21,2009-08-03,2013-07-31,"HEALU, ALEN MOHANA","2907 SHELTER ISLAND DR, STE 111, SAN DIEGO, CA  92106-2744",0214.00,"STARS & STRIPES MART","",3710
4229,2013-01-28,465743,ACTIVE,20,1994-01-01,2013-08-31,"LIONS WINES LLC","7920 SILVERTON AVE, STE I, SAN DIEGO, CA  92126-6310",0083.50,"LIONS WINES LLC","1111 BROCKTON STREET EL CAJON, CA  92020",3710
4230,2013-01-28,410441,ACTIVE,41,2004-04-15,2013-03-31,"KHUNTON CORPORATION","3761-63 SIXTH AVE, SAN DIEGO, CA  92103",0003.00,"LOTUS THAI CUISINE","",3710
4231,2013-01-28,486233,ACTIVE,20,2010-03-11,2013-02-28,"JAMIL INC","7346 SKYLINE DR, SAN DIEGO, CA  92114-4615",0031.03,"SKYLINE CONVENIENCE STORE","",3710
4232,2013-01-28,308743,ACTIVE,41,1995-07-05,2013-12-31,"AMERICAN GOLF CORPORATION","2755 SNEAD AVE, SAN DIEGO, CA  92111",0085.13,"TECOLOTE CANYON GOLF COURSE","2951 28TH ST, # 3000 SANTA MONICA, CA  90405",3710
4233,2013-01-28,522113,ACTIVE,42,2012-07-30,2013-06-30,"PROTOCOL WINE STUDIO INC","4186 SORRENTO VALLEY BLVD, STE H, SAN DIEGO, CA  92121-1414",0083.46,"PROTOCOL WINE STUDIO","",3710
4234,2013-01-28,507296,ACTIVE,20,2011-05-06,2013-04-30,"VIN VENTURES LLC","4206 SORRENTO VALLEY BLVD, STES F & G, SAN DIEGO, CA  92121-1411",0083.46,"OWC WINES","2400 5TH AVE, STE 205 SAN DIEGO, CA  92101",3710
4235,2013-01-28,207810,ACTIVE,40,1987-11-30,2012-10-31,"BRUMFIELD, JOHN L","10999 SORRENTO VALLEY RD, SAN DIEGO, CA  92121",0083.39,"SORRENTO VALLEY RACQUETBALL & FITNESS CENTER","",3710
4236,2013-01-28,448113,ACTIVE,20,2007-05-08,2013-04-30,"SOFFRA WINES LLC","11353 SORRENTO VALLEY RD, SAN DIEGO, CA  92121-1303",0083.39,"SOFFRA WINES","",3710
4237,2013-01-28,408784,ACTIVE,41,2004-07-30,2013-10-31,"NAM FOOD INC","11815 SORRENTO VALLEY RD, STE F, SAN DIEGO, CA  92121",0083.39,"CALIENTE MEXICAN FOOD","",3710
4238,2013-01-28,370352,ACTIVE,47,2002-03-05,2013-02-28,"KEARNY VILLA HOTEL VENTURE INC","8651 SPECTRUM CT, SAN DIEGO, CA  92123",0083.50,"COURTYARD BY MARRIOTT","105 DECKER CT, STE 500 IRVING, TX  75062-2790",3710
4239,2013-01-28,218751,ACTIVE,47,1988-08-12,2013-12-31,"GMRI INC","3780 SPORTS ARENA BLVD, SAN DIEGO, CA  92110",0065.00,"RED LOBSTER 519","PO BOX 695016 ORLANDO, FL  32869-5016",3710
4240,2013-01-28,405252,ACTIVE,47,2003-12-03,2013-10-31,"BRINKER RESTAURANT CORPORATION","3494 SPORTS ARENA BLVD, SAN DIEGO, CA  92110",0065.00,"CHILIS BAR & GRILL","6820 LBJ FWY, ATTN LEGAL DEPARTMENT DALLAS, TX  75240-6515",3710
4241,2013-01-28,413012,ACTIVE,47,2004-08-16,2013-07-31,"ARAMARK FHC SPORTS AND ENTERTAINMENT SERVICES LLC","3550 SPORTS ARENA BLVD, SAN DIEGO, CA  92110",0065.00,"VALLEY VIEW CASINO CENTER","610 SMITHFIELD ST, STE 300 PITTSBURGH, PA  15222-2512",3710
4242,2013-01-28,513375,ACTIVE,21,2011-11-09,2013-06-30,"RALPHS GROCERY COMPANY","3255 SPORTS ARENA BLVD, SAN DIEGO, CA  92110",0065.00,"RALPHS 201","PO BOX 54143 LOS ANGELES, CA  90054-0143",3710
4243,2013-01-28,470057,ACTIVE,20,2008-11-07,2013-10-31,"TARGET CORPORATION","3245 SPORTS ARENA BLVD, SAN DIEGO, CA  92110-4529",0065.00,"TARGET T0201","1000 NICOLLET MALL, TPN-0910 ATTN: KRISTEN RUUD, MINNEAPOLIS, MN  55403-2542",3710
4244,2013-01-28,474425,ACTIVE,47,2009-05-20,2013-12-31,"N AND D RESTAURANTS INC","3215 SPORTS ARENA BLVD, SAN DIEGO, CA  92110-4529",0065.00,"OLIVE GARDEN ITALIAN RESTAURANT 1358","PO BOX 695016 ORLANDO, FL  32869-5016",3710
4245,2013-01-28,484601,ACTIVE,20,2010-04-05,2013-03-31,"SPORTS ARENA FUELS INC","3580 SPORTS ARENA BLVD, SAN DIEGO, CA  92110-4919",0065.00,"SPORTS ARENA AMPM","7357 PARK VILLAGE RD SAN DIEGO, CA  92129-4540",3710
4246,2013-01-28,478908,ACTIVE,47,2009-09-03,2012-12-31,"DP RESTAURANT HOLDINGS INC","3711-3713 SPORTS ARENA BLVD, SAN DIEGO, CA  92110-5131",0065.00,"PALM THE","12036 VENTURA BLVD STUDIO CITY, CA  91604-2608",3710
4247,2013-01-28,446883,ACTIVE,41,2007-01-09,2013-12-31,"PHILS BBQ OF POINT LOMA INC","3750 SPORTS ARENA BLVD, BLDG D STE 11-14, SAN DIEGO, CA  92110",0065.00,"PHILS BBQ","3740 SPORTS ARENA BLVD, STE 6 SAN DIEGO, CA  92110-5132",3710
